gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	ADAMDEC1 FLC	Activated T	Arterial EC	B cell	BEST4 enterocyte	CD8 T cell	F3 FLC	FCER2 B cell	Glial cell	Goblet cell	IL2RG	IgA plasma cell	IgG plasma cell	Inflammatory FLC	LAMP3+ DC	Macrophage	Monocyte	Paneth cell	TA	Tfh	Treg	Tuft	Venous EC	activated B cell	cDC1	cDC2	crypt	cycling B cell	cycling myeloid	cycling plasma	early enterocyte	enterocyte	enteroendocrine	gd T cell	lymphatic EC	mast cells	memory B cell	myofibroblast	naïve CD4 T	pDC	pericyte
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CA323AE3	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CBC30AB7	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0092846B0	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08AF9CA91	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC07E958BDE	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC08CC68F11	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0CE433AB8	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03BFF1D95	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03ADD2063	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0082A7233	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0674C647E	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC03D71E025	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0DF986F22	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC060984F83	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0014D5A6E	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B066E03C	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0B4BD965C	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC06ACCFA52	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0BCD683D4	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC037C3901A	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC051B1E9C4	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC035953E6B	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC01115AAD1	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC090DB3159	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	2.823	0.153	3.67	0.628	1.011	0.128	6.288	0.15	5.976	0.816	0.804	0.101	0.128	2.657	0.649	0.879	0.886	0.248	0.752	0.242	0.453	1.889	2.72	0.285	0.955	0.687	0.743	0.503	0.75	0.067	0.66	0.719	1.46	0.654	2.82	0.0	0.501	5.253	0.129	1.613	4.96
