gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Arterial EC	BEST4 enterocyte prog	Enteric neurons	Erythroblasts	FOXL1 FLC	Goblet prog	ICC	LGR5 stem	Lymphatic EC	NTS+ cells	Neural crest cells	SMC	UPK3B Serosa	Venous EC	WNT4 FLC	cycling cells 1	cycling cells 2	early enterocyte 1	early enterocyte 2	enterocyte	enteroendocrine	immune cells	mesoderm 1	mesoderm 2	myofibroblast	pericyte	uniform progenitor
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC035953E6B	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC01115AAD1	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC090DB3159	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09C06C70F	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05D87F723	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0606C6896	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC036D78A43	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC02392F4AF	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01FFC9392	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05CCF815E	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC07222A428	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FBFA176B	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08D8A859F	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0814068D9	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D870AE49	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E4E54E13	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08F797F90	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC035134F18	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B354AE3	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0FC645961	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC058845C44	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09C0B5D08	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC039D075C6	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC04B0064C4	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03DD752AB	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC052A417CB	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08A98E7D4	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC03C093767	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E0C50FCA	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01E9FAC20	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC061137A41	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01F1F24AA	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC08226CD3B	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0ADD7BEF0	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0EB600CAC	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC083EDDA21	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CCF30377	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CE6F5084	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC09DE07794	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0AD6D8724	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC040C26CBD	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0F300DE24	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC00064A9CE	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC06873D10F	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0E3784FFB	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0D9B795CC	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC04F2478E9	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC02BFEEC8A	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC0ED0520DD	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a3b1 complex	CPI-SC09938698A	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC06364D669	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC07BE7830D	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0BC542ACC	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0E9C058EB	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC01833C7FC	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
ITGB1	P05556	True	ITB1_HUMAN	a4b1 complex	CPI-SC0A9EB628A	7.427	1.083	1.554	0.272	3.945	0.767	4.101	0.733	3.834	0.619	1.491	5.069	1.949	4.289	3.888	0.824	0.822	0.757	0.839	0.951	1.142	1.184	2.271	3.798	3.08	3.911	0.976
