gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	ADAMDEC1 FLC	Activated T	Arterial EC	B cell	BEST4 enterocyte	CD8 T cell	F3 FLC	FCER2 B cell	Glial cell	Goblet cell	IL2RG	IgA plasma cell	IgG plasma cell	Inflammatory FLC	LAMP3+ DC	Macrophage	Monocyte	Paneth cell	TA	Tfh	Treg	Tuft	Venous EC	activated B cell	cDC1	cDC2	crypt	cycling B cell	cycling myeloid	cycling plasma	early enterocyte	enterocyte	enteroendocrine	gd T cell	lymphatic EC	mast cells	memory B cell	myofibroblast	naïve CD4 T	pDC	pericyte
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247E9ADB	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0035F0B0F	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC06ACCFA52	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC069F9E62C	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0D2BDC009	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05F111D21	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0BCD683D4	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC041215790	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC037C3901A	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC05B2AA866	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC051B1E9C4	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a11b1 complex	CPI-SC0247375A7	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0B808E56A	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC089D4762F	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F73E9099	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC016235D3A	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BC63F8C0	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0672FBD31	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0545E2502	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC006E22794	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0458F68A5	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC06E5E0C83	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09FDA4F45	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F4BC2909	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02AE206BE	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0A8E69BC5	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05B6D413B	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC05992FDC8	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC069F95780	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DAD29856	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC02F06FF62	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EC572716	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F8D27FBC	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EA3FC100	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC091173D82	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC07FB88720	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC035953E6B	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC01115AAD1	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BD4C290F	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC053BBE2B1	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0DA5EFA18	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F778DC8E	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0F590482E	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0BA41B0D3	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC090DB3159	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0FF018913	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08BF895FC	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0D7F33CFB	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC040B3EFBC	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EACF2D60	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC09C06C70F	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC004A436C5	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC00BE2EEE3	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC08AA91C84	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a1b1 complex	CPI-SC0EAF80261	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05D87F723	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0606C6896	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01EA4FF6B	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC036D78A43	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC054484F7B	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC02392F4AF	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC01FFC9392	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC0CA7B34A5	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC05CCF815E	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
ITGB1	P05556	True	ITB1_HUMAN	a2b1 complex	CPI-SC07222A428	3.115	0.672	4.056	0.568	0.967	0.209	4.631	0.09	3.851	1.086	2.255	0.132	0.179	2.975	0.66	1.17	1.094	0.241	1.11	0.278	0.431	1.313	3.183	0.303	1.237	0.775	0.952	0.478	1.101	0.21	0.832	0.745	1.454	0.605	3.299	0.647	0.264	7.278	0.239	0.174	7.692
